,filename,site_name,site_code,country,contributor_abbreviated,contributor_full,contributor_website,contributor_contact,orginator,originator_website,originator_contact,latitude,longitude,coordinate_system,start_date_time,end_date_time,number_of_years,time_zone_hours,datum_information,instrument,precision,null_value,gauge_type,overall_record_quality
469,plymouth-ply-gbr-cmems,Plymouth,Ply,GBR,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_671,instacco@ifremer.fr,National Oceanography Centre (United_Kingdom),http://noc.ac.uk/ http://www.puertos.es,ljr@bodc.ac.uk cmems-service@puertos.es,50.368401,-4.1852002,Unspecified,1991-03-14 18:00:00,2021-01-31 23:00:00,31,0,Admiralty Chart Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
470,hinkley-hin-gbr-cmems,Hinkley,Hin,GBR,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_633,instacco@ifremer.fr,National Oceanography Centre (United_Kingdom),http://noc.ac.uk/ http://www.puertos.es,ljr@bodc.ac.uk cmems-service@puertos.es,51.216702,-3.1333301,Unspecified,1990-05-26 05:00:00,2021-01-31 23:00:00,31,0,Admiralty Chart Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
471,liverpool-liv-gbr-cmems,Liverpool,Liv,GBR,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_651,instacco@ifremer.fr,National Oceanography Centre (United_Kingdom),http://noc.ac.uk/ http://www.puertos.es,ljr@bodc.ac.uk cmems-service@puertos.es,53.450001,-3.01667,Unspecified,1991-08-02 17:00:00,2021-01-31 23:00:00,31,0,Admiralty Chart Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
472,ilfracombe-ilf-gbr-cmems,Ilfracombe,Ilf,GBR,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_638,instacco@ifremer.fr,National Oceanography Centre (United_Kingdom),http://noc.ac.uk/ http://www.puertos.es,ljr@bodc.ac.uk cmems-service@puertos.es,51.216702,-4.1166701,Unspecified,1990-01-01 02:00:00,2021-01-31 23:00:00,31,0,Admiralty Chart Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
473,grena-gre-dnk-cmems,Grena,Gre,DNK,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_072,instacco@ifremer.fr,Danish Meteorological Institute (DMI),www.dmi.dk,cmems-service@smhi.se,56.411098,10.9306,Unspecified,1991-01-14 12:46:00,2020-12-17 07:50:00,30,0,DVR90,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
474,barseback-bar-swe-cmems,Barseback,Bar,SWE,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_040,instacco@ifremer.fr,Swedish Meteorological and Hydrological Institute (SMHI),www.smhi.se,cmems-service@smhi.se,55.756401,12.9033,Unspecified,1982-04-26 16:00:00,2020-12-17 07:00:00,30,0,BSCD2000,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
475,hornbaek-hor-dnk-cmems,Hornbaek,Hor,DNK,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_087,instacco@ifremer.fr,Danish Meteorological Institute (DMI),www.dmi.dk,cmems-service@smhi.se,56.099998,12.4667,Unspecified,1991-10-10 11:38:00,2020-12-17 07:40:00,30,0,DVR90,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
476,bilbao-bil-esp-cmems,Bilbao,Bil,ESP,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_603,instacco@ifremer.fr,Puertos del Estado (Spain),http://www.puertos.es/,mar@puertos.es cmems-service@puertos.es,43.356998,-3.05,Unspecified,1992-07-02 15:00:00,2021-01-31 23:00:00,30,0,Harbour Local Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
477,ballen-bal-dnk-cmems,Ballen,Bal,DNK,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_037,instacco@ifremer.fr,Danish Meteorological Institute (DMI),www.dmi.dk,cmems-service@smhi.se,55.8167,10.6444,Unspecified,1991-01-15 09:23:00,2020-12-17 07:50:00,30,0,DVR90,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
478,santander-san-esp-cmems,Santander,San,ESP,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_683,instacco@ifremer.fr,Puertos del Estado (Spain),http://www.puertos.es/,mar@puertos.es cmems-service@puertos.es,43.460999,-3.7909999,Unspecified,1992-07-01 05:00:00,2021-01-31 23:00:00,30,0,Harbour Local Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
479,malaga-mal-esp-cmems,Malaga,Mal,ESP,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_655,instacco@ifremer.fr,Puertos del Estado (Spain),http://www.puertos.es/,mar@puertos.es cmems-service@puertos.es,36.712002,-4.4169998,Unspecified,1992-07-01 05:00:00,2021-01-31 23:00:00,30,0,Harbour Local Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
480,bonanza-bon-esp-cmems,Bonanza,Bon,ESP,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_604,instacco@ifremer.fr,Puertos del Estado (Spain),http://www.puertos.es/,mar@puertos.es cmems-service@puertos.es,36.799999,-6.3400002,Unspecified,1992-07-01 05:00:00,2021-01-28 15:00:00,30,0,Harbour Local Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
481,valencia-val-esp-cmems,Valencia,Val,ESP,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_700,instacco@ifremer.fr,Puertos del Estado (Spain),http://www.puertos.es/,mar@puertos.es cmems-service@puertos.es,39.459999,-0.33000001,Unspecified,1992-10-01 05:00:00,2021-01-31 23:00:00,30,0,Harbour Local Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
482,workington-wor-gbr-cmems,Workington,Wor,GBR,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_708,instacco@ifremer.fr,National Oceanography Centre (United_Kingdom),http://noc.ac.uk/ http://www.puertos.es,ljr@bodc.ac.uk cmems-service@puertos.es,54.650002,-3.5666699,Unspecified,1992-02-05 22:00:00,2021-01-31 23:00:00,30,0,Admiralty Chart Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
483,coruna-cor-esp-cmems,Coruna,Cor,ESP,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_611,instacco@ifremer.fr,Puertos del Estado (Spain),http://www.puertos.es/,mar@puertos.es cmems-service@puertos.es,43.356998,-8.3889999,Unspecified,1992-07-01 05:00:00,2021-01-31 23:00:00,30,0,Harbour Local Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
484,vigo-vig-esp-cmems,Vigo,Vig,ESP,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_702,instacco@ifremer.fr,Puertos del Estado (Spain),http://www.puertos.es/,mar@puertos.es cmems-service@puertos.es,42.243,-8.7259998,Unspecified,1992-11-01 05:00:00,2021-01-31 23:00:00,30,0,Harbour Local Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
485,sthelier-sth-gbr-cmems,StHelier,StH,GBR,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_689,instacco@ifremer.fr,National Oceanography Centre (United_Kingdom),http://noc.ac.uk/ http://www.puertos.es,ljr@bodc.ac.uk cmems-service@puertos.es,49.1833,-2.1166999,Unspecified,1992-11-26 21:00:00,2021-01-31 23:00:00,30,0,Admiralty Chart Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
486,rodvig-rod-dnk-cmems,Rodvig,Rod,DNK,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_149,instacco@ifremer.fr,Danish Meteorological Institute (DMI),www.dmi.dk,cmems-service@smhi.se,55.2542,12.3728,Unspecified,1991-08-16 00:20:00,2020-12-17 07:50:00,30,0,DVR90,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
487,monaco_60minute-mon-fra-cmems,Monaco_60minute,Mon,FRA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_437,instacco@ifremer.fr,Service Hydrographique et Oceanographique de la Marine (SHOM),http://refmar.shom.fr/en,cmems-service@ifremer.fr,43.733002,7.4236999,Unspecified,1960-01-01 00:00:00,2020-10-01 00:00:00,30,0,chart datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
488,sjaellandsodde-sja-dnk-cmems,SjaellandsOdde,Sja,DNK,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_160,instacco@ifremer.fr,Danish Meteorological Institute (DMI),www.dmi.dk,cmems-service@smhi.se,55.974998,11.3722,Unspecified,1991-12-09 12:03:00,2020-12-17 07:50:00,30,0,DVR90,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
489,saintmalo_60minute-sai-fra-cmems,SaintMalo_60minute,Sai,FRA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_533,instacco@ifremer.fr,Service Hydrographique et Oceanographique de la Marine (SHOM),http://refmar.shom.fr/en,cmems-service@ifremer.fr,48.641102,-2.0276,Unspecified,1986-04-09 23:00:00,2020-10-01 00:00:00,30,0,chart datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
490,donges_60minute-don-fra-cmems,Donges_60minute,Don,FRA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_299,instacco@ifremer.fr,Service Hydrographique et Oceanographique de la Marine (SHOM),http://refmar.shom.fr/en,data.centre@socib.es cmems-service@ifremer.fr,47.305672,-2.0883,Unspecified,1982-12-17 23:00:00,2011-06-23 05:00:00,30,0,chart datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
491,skagen-ska-dnk-cmems,Skagen,Ska,DNK,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_161,instacco@ifremer.fr,Danish Meteorological Institute (DMI),www.dmi.dk,cmems-service@smhi.se,57.719398,10.5858,Unspecified,1991-12-04 14:47:00,2020-12-17 07:50:00,30,0,DVR90,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
492,barmouth-bar-gbr-cmems,Barmouth,Bar,GBR,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_602,instacco@ifremer.fr,National Oceanography Centre (United_Kingdom),http://noc.ac.uk/ http://www.puertos.es,ljr@bodc.ac.uk cmems-service@puertos.es,52.716702,-4.03333,Unspecified,1991-10-11 00:00:00,2021-01-31 23:00:00,30,0,Admiralty Chart Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
493,skanor-ska-swe-cmems,Skanor,Ska,SWE,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_164,instacco@ifremer.fr,Swedish Meteorological and Hydrological Institute (SMHI),www.smhi.se,cmems-service@smhi.se,55.416698,12.8294,Unspecified,1992-02-17 08:00:00,2020-12-17 07:00:00,29,0,BSCD2000,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
494,barcelona-bar-esp-cmems,Barcelona,Bar,ESP,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_601,instacco@ifremer.fr,Puertos del Estado (Spain),http://www.puertos.es/,mar@puertos.es cmems-service@puertos.es,41.341999,2.1630001,Unspecified,1993-01-01 02:00:00,2021-01-31 23:00:00,29,0,Harbour Local Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
495,gedser-ged-dnk-cmems,Gedser,Ged,DNK,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_063,instacco@ifremer.fr,Danish Meteorological Institute (DMI),www.dmi.dk,cmems-service@smhi.se,54.5667,11.9333,Unspecified,1992-03-26 12:15:00,2020-12-17 07:50:00,29,0,DVR90,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
496,drogden-dro-dnk-cmems,Drogden,Dro,DNK,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_050,instacco@ifremer.fr,Danish Meteorological Institute (DMI),www.dmi.dk,cmems-service@smhi.se,55.535801,12.7117,Unspecified,1992-03-16 10:45:00,2020-12-17 07:50:00,29,0,DVR90,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
497,newport-new-gbr-cmems,Newport,New,GBR,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_667,instacco@ifremer.fr,National Oceanography Centre (United_Kingdom),http://noc.ac.uk/ http://www.puertos.es,ljr@bodc.ac.uk cmems-service@puertos.es,51.549599,-2.9860001,Unspecified,1993-04-16 01:00:00,2021-01-31 23:00:00,29,0,Admiralty Chart Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
498,mumbles-mum-gbr-cmems,Mumbles,Mum,GBR,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_663,instacco@ifremer.fr,National Oceanography Centre (United_Kingdom),http://noc.ac.uk/ http://www.puertos.es,ljr@bodc.ac.uk cmems-service@puertos.es,51.569698,-3.9737,Unspecified,1990-08-01 22:00:00,2021-01-31 23:00:00,29,0,Admiralty Chart Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
499,gijon-gij-esp-cmems,Gijon,Gij,ESP,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_629,instacco@ifremer.fr,Puertos del Estado (Spain),http://www.puertos.es/,mar@puertos.es cmems-service@puertos.es,43.557999,-5.698,Unspecified,1995-06-29 18:00:00,2021-01-31 23:00:00,27,0,Harbour Local Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
500,nice_60minute-nic-fra-cmems,Nice_60minute,Nic,FRA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_448,instacco@ifremer.fr,Service Hydrographique et Oceanographique de la Marine (SHOM),http://refmar.shom.fr/en,cmems-service@ifremer.fr,43.695599,7.2855,Unspecified,1981-07-03 23:00:00,2020-01-14 23:00:00,27,0,chart datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
501,arcachoneyrac_60minute-arc-fra-cmems,ArcachonEyrac_60minute,Arc,FRA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_230,instacco@ifremer.fr,Service Hydrographique et Oceanographique de la Marine (SHOM),http://refmar.shom.fr/en,cmems-service@ifremer.fr,44.665001,-1.1635,Unspecified,1967-11-27 23:00:00,2020-10-01 00:00:00,27,0,chart datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
502,huelva-hue-esp-cmems,Huelva,Hue,ESP,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_636,instacco@ifremer.fr,Puertos del Estado (Spain),http://www.puertos.es/,mar@puertos.es cmems-service@puertos.es,37.132,-6.8340001,Unspecified,1996-09-13 05:00:00,2021-01-31 23:00:00,26,0,Harbour Local Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
503,avonmouth-avo-gbr-cmems,Avonmouth,Avo,GBR,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_597,instacco@ifremer.fr,National Oceanography Centre (United_Kingdom),http://noc.ac.uk/ http://www.puertos.es,ljr@bodc.ac.uk cmems-service@puertos.es,51.507099,-2.7114,Unspecified,1990-01-01 02:00:00,2017-03-27 07:00:00,26,0,Admiralty Chart Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
504,villagarcia-vil-esp-cmems,Villagarcia,Vil,ESP,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_703,instacco@ifremer.fr,Puertos del Estado (Spain),http://www.puertos.es/,mar@puertos.es cmems-service@puertos.es,42.601002,-8.7700005,Unspecified,1997-04-18 17:00:00,2021-01-31 23:00:00,25,0,Harbour Local Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
505,ajaccio_60minute-aja-fra-cmems,Ajaccio_60minute,Aja,FRA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_224,instacco@ifremer.fr,Service Hydrographique et Oceanographique de la Marine (SHOM),http://refmar.shom.fr/en,cmems-service@ifremer.fr,41.922699,8.7629004,Unspecified,1981-07-25 23:00:00,2020-10-01 00:00:00,25,0,chart datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
506,nordrerose-nor-dnk-cmems,NordreRose,Nor,DNK,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_131,instacco@ifremer.fr,Danish Meteorological Institute (DMI),www.dmi.dk,cmems-service@smhi.se,55.636101,12.6867,Unspecified,1992-08-31 06:00:00,2019-01-02 01:20:00,23,0,DVR90,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
507,lecrouesty_60minute-lec-fra-cmems,LeCrouesty_60minute,LeC,FRA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_388,instacco@ifremer.fr,Service Hydrographique et Oceanographique de la Marine (SHOM),http://refmar.shom.fr/en,cmems-service@ifremer.fr,47.5429,-2.8954,Unspecified,1996-03-14 23:00:00,2020-10-01 00:00:00,23,0,chart datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
508,concarneau_60minute-con-fra-cmems,Concarneau_60minute,Con,FRA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_279,instacco@ifremer.fr,Service Hydrographique et Oceanographique de la Marine (SHOM),http://refmar.shom.fr/en,cmems-service@ifremer.fr,47.873798,-3.9075999,Unspecified,1999-06-28 23:00:00,2020-10-01 00:00:00,22,0,chart datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
509,felixstowe-fel-gbr-cmems,Felixstowe,Fel,GBR,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_619,instacco@ifremer.fr,National Oceanography Centre (United_Kingdom),http://noc.ac.uk/ http://www.puertos.es,ljr@bodc.ac.uk cmems-service@puertos.es,51.966702,1.35,Unspecified,1990-01-01 02:00:00,2011-02-03 01:00:00,22,0,Admiralty Chart Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
